start,duration,confidence,loudness_start,loudness_max_time,loudness_max,pitches,timbre
275.40036,0.35401,0.116,-8.039,0.04093,-3.976,[0.412 1.000 0.496 0.494 0.518 0.626 0.896 0.762 0.425 0.489 0.401 0.386],[54.775 52.066 26.245 -11.571 -5.325 -42.930 -3.434 9.315 -10.445 2.376 -14.199 2.680]}
275.75438,0.24358,0.476,-8.276,0.07603,-2.913,[0.148 0.178 0.194 0.404 1.000 0.307 0.286 0.180 0.381 0.407 0.147 0.179],[54.913 96.325 31.158 3.188 3.978 -17.768 -19.138 -17.926 -2.886 -1.314 -11.902 6.721]}
275.99796,0.11066,0.081,-9.221,0.01771,-4.045,[0.265 0.778 0.146 0.557 1.000 0.472 0.071 0.046 0.120 0.085 0.044 0.268],[53.994 64.376 26.933 -12.940 -7.218 -49.384 -6.170 13.224 8.719 -4.407 10.610 12.765]}
276.10862,0.11574,0.328,-7.839,0.00624,-2.325,[0.707 0.728 0.539 0.350 0.534 0.248 0.346 0.123 0.164 0.101 0.132 1.000],[54.466 82.167 -20.169 -21.188 -29.901 -52.419 -25.607 10.644 3.582 -12.893 -7.619 8.714]}
276.22435,0.12780,0.553,-8.891,0.04701,-2.568,[0.237 0.186 0.186 0.553 1.000 0.371 0.168 0.166 0.925 0.127 0.067 0.241],[54.867 117.023 48.708 7.350 6.236 -0.133 -25.569 -8.860 -6.537 -4.296 0.234 -1.027]}
276.35215,0.35433,0.104,-7.631,0.23794,-3.903,[0.399 0.733 0.551 0.605 1.000 0.513 0.627 0.391 0.403 0.425 0.356 0.415],[54.416 52.602 12.092 -25.828 -4.305 -38.249 -2.613 8.411 0.491 -2.841 -12.245 7.458]}
276.70649,0.47592,0.580,-9.298,0.03413,-2.207,[0.152 0.330 0.207 0.277 1.000 0.298 0.279 0.163 0.179 0.346 0.164 0.207],[55.214 99.288 29.005 1.973 0.465 -17.136 -17.900 -14.888 -2.538 2.793 0.206 0.721]}
277.18240,0.12177,0.408,-8.742,0.02812,-3.216,[0.201 0.240 0.223 0.580 0.952 0.282 0.163 0.146 1.000 0.135 0.063 0.257],[54.552 120.340 45.658 2.243 9.102 -26.706 -35.620 -1.706 -2.794 6.457 5.826 2.342]}
277.30417,0.34263,0.200,-8.442,0.15785,-3.348,[0.311 0.754 0.494 0.565 1.000 0.574 0.380 0.367 0.415 0.410 0.276 0.409],[54.350 56.274 19.259 -24.327 -5.023 -32.141 -0.961 5.891 -5.478 13.121 -16.348 4.808]}
277.64680,0.20322,0.501,-6.942,0.07655,-2.100,[0.106 0.249 1.000 0.223 0.178 0.084 0.138 0.194 0.248 0.831 0.179 0.111],[55.480 79.589 48.264 -3.204 14.654 -15.377 -14.232 11.021 -5.715 -1.067 -12.118 -2.512]}
277.85002,0.15651,0.149,-7.037,0.08431,-3.764,[0.122 0.993 1.000 0.284 0.100 0.121 0.116 0.029 0.060 0.171 0.049 0.086],[54.025 59.972 32.082 -12.881 -1.665 -26.061 7.026 -8.221 -5.364 0.625 -19.607 5.306]}
278.00653,0.12785,0.385,-8.401,0.01247,-1.531,[0.721 0.709 0.444 0.591 0.520 0.222 0.481 0.158 0.146 0.136 0.116 1.000],[55.239 86.543 -6.843 -18.283 -23.671 -57.065 -7.975 6.807 6.366 -3.549 4.237 5.091]}
278.13438,0.47048,0.284,-7.566,0.12952,-3.097,[0.217 0.666 1.000 0.359 0.277 0.198 0.209 0.162 0.206 0.549 0.187 0.157],[54.508 80.247 32.948 -2.151 8.826 -23.337 -3.175 -18.242 0.985 0.626 -19.606 -5.104]}
278.60485,0.12712,0.446,-9.255,0.04785,-3.497,[0.113 0.770 0.956 0.434 0.254 0.092 0.167 0.086 0.080 1.000 0.156 0.109],[54.538 112.431 61.473 -6.292 16.981 -20.118 -16.036 8.048 -9.072 13.728 3.849 -13.613]}
278.73197,0.12200,0.042,-7.713,0.00980,-3.608,[0.113 0.679 1.000 0.407 0.179 0.034 0.085 0.039 0.117 0.721 0.173 0.062],[54.942 65.572 28.084 -8.119 2.687 -46.505 -5.460 9.500 1.365 0.838 -3.200 -4.189]}
278.85397,0.23234,0.128,-6.741,0.11696,-2.494,[0.530 0.775 0.666 1.000 0.959 0.770 0.736 0.666 0.640 0.764 0.641 0.574],[55.058 67.185 10.970 -20.630 -17.119 -46.207 -10.902 21.678 4.903 9.077 -1.071 1.953]}
279.08630,0.12168,0.378,-7.728,0.05177,-3.878,[0.133 0.685 0.903 0.383 0.270 0.095 0.152 0.104 0.104 1.000 0.146 0.108],[54.806 109.316 52.170 3.796 14.161 -19.739 -22.095 1.979 -14.177 4.019 -4.859 -4.594]}
279.20798,0.12712,0.153,-7.997,0.01741,-3.356,[0.123 0.666 1.000 0.352 0.191 0.046 0.095 0.051 0.092 0.602 0.139 0.090],[55.408 75.496 31.742 -12.755 -11.830 -40.905 5.425 3.722 0.268 10.010 -0.738 -5.348]}
279.33510,0.22730,0.044,-6.595,0.05964,-3.395,[0.696 1.000 0.650 0.750 0.735 0.729 0.700 0.572 0.726 0.658 0.720 0.752],[55.309 58.310 10.973 -12.258 -15.793 -36.830 4.847 4.069 4.469 -3.146 -4.828 11.829]}
279.56240,0.24390,0.239,-6.486,0.07438,-2.435,[0.382 0.151 0.107 0.122 0.088 0.099 0.293 0.114 0.116 0.524 0.388 1.000],[55.399 85.590 37.598 -14.045 6.251 -25.697 -14.013 -10.461 -5.177 -5.427 -15.304 -6.992]}
279.80630,0.23197,0.143,-7.384,0.11585,-1.591,[0.526 0.615 1.000 0.946 0.856 0.692 0.738 0.576 0.627 0.645 0.721 0.764],[55.917 83.688 5.685 -20.452 -12.445 -34.920 -13.182 3.768 -0.442 3.771 -9.522 7.639]}
280.03828,0.24354,0.429,-7.427,0.06578,-2.562,[0.360 0.165 0.075 0.086 0.148 0.165 0.239 0.127 0.213 0.602 0.415 1.000],[55.195 89.049 41.512 -2.501 10.284 -21.650 -8.933 -0.337 -4.530 -2.540 -7.207 -6.870]}
280.28181,0.23846,0.231,-6.609,0.04141,-3.045,[0.741 0.891 0.956 0.803 0.792 0.824 1.000 0.730 0.785 0.783 0.829 0.501],[54.792 66.910 4.534 -6.507 -21.565 -36.828 -6.257 5.756 0.771 3.584 1.563 -1.285]}
280.52027,0.23837,0.558,-8.710,0.06583,-1.584,[0.350 0.146 0.101 0.138 0.141 0.090 0.266 0.069 0.093 0.545 0.410 1.000],[55.621 82.543 42.078 -4.921 10.399 -25.401 -3.796 -2.553 0.317 -4.352 0.222 -11.820]}
280.75864,0.23193,0.031,-5.629,0.11639,-0.992,[0.510 0.631 1.000 0.936 0.895 0.782 0.620 0.561 0.586 0.595 0.518 0.441],[56.079 76.523 9.748 -16.367 -5.617 -34.252 -1.402 16.334 9.186 5.054 -6.584 10.507]}
280.99057,0.21460,0.320,-7.865,0.14760,-3.422,[0.353 0.213 0.180 0.179 0.180 0.101 0.276 0.132 0.161 0.646 0.333 1.000],[55.112 81.353 38.722 -6.142 15.192 -32.028 -4.028 -9.385 -4.435 -0.597 -9.507 -6.118]}
281.20517,0.26132,0.385,-6.553,0.06515,-1.893,[0.626 0.737 0.900 0.703 0.794 0.765 0.574 0.633 0.616 0.742 0.569 1.000],[55.400 69.095 24.367 -4.752 -8.261 -22.387 3.695 -6.188 3.445 19.171 -12.448 -0.600]}
281.46649,0.12195,0.372,-7.018,0.04240,-2.253,[0.112 0.634 0.881 0.354 0.175 0.079 0.131 0.169 0.220 1.000 0.106 0.099],[55.538 88.174 49.296 5.567 22.090 -22.945 -32.111 16.026 -4.156 4.089 1.783 -9.838]}
281.58844,0.11583,0.024,-7.147,0.02408,-3.791,[0.098 0.506 1.000 0.313 0.075 0.056 0.091 0.030 0.036 0.144 0.034 0.042],[55.019 71.652 14.363 -10.493 7.236 -42.128 -6.808 4.533 8.624 3.038 -3.137 3.606]}
281.70426,0.23814,0.179,-6.583,0.12392,-1.783,[0.510 0.679 0.586 0.913 1.000 0.735 0.643 0.520 0.562 0.682 0.525 0.555],[55.464 62.316 11.628 -19.503 -0.861 -44.765 -9.123 13.293 6.024 1.621 2.234 12.193]}
281.94240,0.24376,0.278,-6.746,0.16272,-2.728,[0.152 0.351 1.000 0.268 0.172 0.107 0.089 0.060 0.089 0.384 0.133 0.132],[55.470 96.056 41.138 -15.757 14.969 -23.342 -18.426 -2.050 -1.642 2.397 -12.607 3.703]}
282.18617,0.23819,0.150,-6.991,0.01483,-2.642,[0.679 0.857 0.694 0.919 1.000 0.805 0.768 0.687 0.852 0.779 0.798 0.727],[55.097 50.301 12.208 -2.578 -18.090 -41.957 -1.892 -5.392 -4.108 6.369 -3.527 4.025]}
282.42435,0.23823,0.394,-7.202,0.08213,-1.834,[0.156 0.345 1.000 0.315 0.196 0.096 0.125 0.122 0.126 0.383 0.100 0.106],[55.234 84.054 49.479 -11.770 18.292 -27.344 -14.836 16.640 -1.364 4.778 -10.812 4.564]}
282.66259,0.23760,0.207,-6.992,0.11875,-2.291,[0.454 0.587 0.800 0.849 1.000 0.708 0.644 0.557 0.603 0.703 0.566 0.518],[55.507 68.256 10.123 -23.428 -3.222 -41.942 -7.990 12.232 3.373 5.869 -1.722 4.799]}
282.90018,0.20975,0.386,-7.642,0.06825,-2.294,[0.151 0.347 1.000 0.305 0.242 0.110 0.098 0.075 0.128 0.480 0.101 0.159],[55.793 88.691 47.364 -10.857 13.739 -26.142 -13.953 -6.200 -9.776 1.692 -7.810 0.594]}
283.10993,0.26635,0.199,-6.088,0.12009,-2.360,[0.603 0.754 0.992 0.682 1.000 0.723 0.704 0.585 0.794 0.612 0.730 0.659],[55.859 66.535 26.527 -2.009 0.917 -26.477 9.561 -1.696 -3.806 17.261 -18.900 21.996]}
283.37628,0.22671,0.533,-7.604,0.03018,-1.797,[0.250 0.169 0.254 0.351 1.000 0.286 0.297 0.247 0.486 0.251 0.303 0.652],[55.645 102.038 37.849 18.539 4.539 -23.414 -15.137 -20.348 -2.062 5.713 -8.568 8.364]}
283.60299,0.12707,0.409,-8.008,0.02476,-3.136,[0.112 0.076 0.054 0.350 1.000 0.277 0.063 0.033 0.070 0.038 0.032 0.208],[55.050 56.785 30.160 -16.038 10.660 -33.385 -5.575 7.686 -11.410 8.912 19.263 20.679]}
283.73007,0.11628,0.146,-6.440,0.00254,-1.906,[0.601 0.579 0.468 0.499 0.799 0.244 0.279 0.156 0.168 0.122 0.124 1.000],[55.285 64.540 2.462 -21.963 -17.185 -51.224 -0.894 5.881 7.995 -20.150 -4.963 8.246]}
283.84635,0.21478,0.487,-6.995,0.04209,-1.726,[0.230 0.205 0.195 0.334 1.000 0.299 0.263 0.146 0.457 0.184 0.215 0.575],[55.874 96.892 43.565 12.056 4.809 -9.222 -12.479 -17.136 -7.313 -16.185 -12.904 10.006]}
284.06113,0.26698,0.378,-7.565,0.04653,-3.049,[0.561 0.665 0.740 0.693 1.000 0.670 0.692 0.545 0.614 0.575 0.604 0.515],[54.292 59.256 20.966 -14.899 1.540 -19.320 -8.018 4.135 -8.409 16.737 -7.214 11.153]}
284.32812,0.35388,0.508,-7.119,0.03220,-2.343,[0.098 0.064 0.104 0.273 1.000 0.208 0.191 0.129 0.145 0.107 0.159 0.608],[55.804 103.130 43.629 8.003 4.436 -17.848 -17.223 -13.295 -11.048 5.092 -1.690 0.423]}
284.68200,0.12236,0.061,-6.517,0.00288,-2.785,[0.624 0.709 0.587 0.311 0.933 0.244 0.327 0.234 0.224 0.145 0.162 1.000],[55.339 88.820 11.076 -37.770 -26.391 -42.970 -2.463 12.467 3.066 -18.680 -0.572 7.074]}
284.80435,0.23791,0.077,-6.675,0.04209,-3.073,[0.134 0.094 0.126 0.287 1.000 0.278 0.223 0.241 0.329 0.170 0.206 0.500],[55.393 95.906 41.468 2.474 7.270 -30.289 -14.564 -16.264 -1.633 0.955 -5.681 7.388]}
285.04227,0.23252,0.304,-7.178,0.02651,-2.884,[0.647 0.787 0.846 1.000 0.983 0.757 0.814 0.773 0.791 0.764 0.736 0.715],[55.483 73.523 13.834 3.492 -14.363 -33.367 -2.221 -0.617 -1.680 -2.592 -10.957 14.856]}
285.27478,0.24358,0.234,-8.012,0.07735,-3.947,[0.175 0.406 0.201 0.123 0.140 0.320 1.000 0.395 0.339 0.497 0.183 0.116],[54.166 90.963 49.768 -8.897 10.248 -27.704 -13.887 -12.148 -17.838 0.251 -6.398 5.138]}
285.51837,0.11025,0.186,-7.278,0.03562,-3.275,[0.206 1.000 0.342 0.109 0.171 0.362 0.461 0.164 0.116 0.120 0.105 0.079],[54.377 70.168 36.948 6.770 17.435 -38.913 -0.254 7.885 -4.625 3.480 4.254 16.061]}
285.62862,0.35460,0.262,-7.641,0.00955,-2.185,[0.314 0.619 0.295 0.213 0.393 0.329 1.000 0.377 0.363 0.444 0.223 0.324],[55.333 66.757 -5.989 -30.678 -10.345 -51.431 -18.976 -3.215 10.971 -15.910 -5.067 6.684]}
285.98322,0.24912,0.313,-7.600,0.13256,-2.877,[0.594 1.000 0.819 0.780 0.773 0.735 0.536 0.713 0.667 0.640 0.603 0.615],[54.739 62.960 25.509 -8.228 4.201 -25.655 -2.799 9.059 -1.027 15.905 -12.432 0.355]}
286.23234,0.12204,0.255,-7.920,0.04900,-4.690,[0.176 0.453 0.351 0.183 0.330 0.258 1.000 0.179 0.166 0.294 0.248 0.309],[54.097 82.348 52.631 -11.404 18.907 -24.874 -10.569 -2.884 -11.826 6.267 -10.501 -8.173]}
286.35438,0.11556,0.039,-7.445,0.01676,-4.017,[0.416 0.786 0.472 0.197 0.243 0.307 0.662 0.217 0.245 1.000 0.385 0.135],[54.806 67.042 34.081 -9.994 4.498 -38.255 -6.226 7.920 -18.489 -0.046 1.671 -2.635]}
286.46993,0.23805,0.255,-7.092,0.12168,-1.956,[0.532 0.947 0.930 1.000 0.881 0.940 0.744 0.757 0.673 0.667 0.648 0.589],[55.605 70.049 23.717 -17.257 5.288 -28.101 -5.129 12.411 5.713 5.453 0.209 12.129]}
286.70798,0.47610,0.112,-6.501,0.35694,-2.798,[0.273 0.743 0.305 0.272 0.379 0.425 1.000 0.504 0.362 0.537 0.287 0.236],[55.606 69.073 49.733 -6.829 8.913 -35.163 -16.394 -0.536 -20.917 -3.023 -3.046 10.020]}
287.18408,0.34880,0.531,-7.548,0.07660,-1.803,[0.163 0.247 0.222 0.323 1.000 0.316 0.268 0.168 0.194 0.411 0.127 0.218],[55.890 93.042 43.352 7.720 16.944 -19.480 -16.474 -21.111 -1.208 7.127 -3.228 -1.105]}
287.53288,0.12177,0.184,-6.809,0.01002,-1.936,[0.759 0.800 0.860 0.378 0.720 0.359 0.488 0.173 0.152 0.095 0.161 1.000],[55.384 78.793 -2.706 -24.627 -15.843 -57.311 -15.307 20.203 7.230 -7.842 -0.415 5.854]}
287.65465,0.24367,0.447,-7.432,0.04819,-1.881,[0.110 0.116 0.166 0.289 1.000 0.321 0.344 0.171 0.342 0.345 0.172 0.290],[55.905 95.079 38.421 2.855 16.568 -18.796 -8.817 -19.606 -0.531 5.320 -4.384 1.672]}
287.89832,0.23841,0.121,-5.686,0.02512,-2.514,[0.636 0.950 1.000 0.884 0.567 0.754 0.785 0.706 0.824 0.738 0.750 0.661],[55.726 60.706 14.238 -6.458 -3.590 -49.480 -7.016 9.842 -5.213 4.265 -3.310 0.845]}
288.13673,0.35356,0.478,-6.759,0.06580,-1.544,[0.098 0.146 0.112 0.281 1.000 0.258 0.208 0.143 0.151 0.413 0.249 0.228],[56.265 95.360 48.865 9.203 18.896 -19.575 -16.768 -19.493 -9.457 2.539 -0.739 1.657]}
288.49029,0.12227,0.103,-5.466,0.00488,-1.760,[0.657 0.668 0.626 0.158 0.465 0.139 0.373 0.174 0.169 0.152 0.187 1.000],[55.630 86.526 0.292 -31.159 -11.626 -56.282 -9.024 18.656 7.652 -14.924 -1.232 6.395]}
288.61256,0.47574,0.295,-6.290,0.35737,-2.300,[0.252 0.503 0.274 0.347 1.000 0.401 0.297 0.242 0.274 0.481 0.189 0.283],[56.262 93.274 36.552 0.901 17.816 -33.169 -1.989 -24.752 2.181 7.108 -9.269 14.928]}
289.08830,0.23782,0.374,-5.636,0.06608,-1.376,[0.303 0.575 1.000 0.277 0.225 0.176 0.209 0.295 0.307 0.899 0.342 0.242],[56.266 78.094 38.489 -6.922 19.726 -25.046 -5.650 5.897 -9.206 -2.317 -9.567 -1.289]}
289.32612,0.11624,0.014,-5.297,0.01354,-2.845,[0.159 0.939 1.000 0.438 0.168 0.172 0.069 0.056 0.089 0.118 0.056 0.050],[55.577 57.366 19.500 -15.250 13.683 -55.695 7.224 1.198 6.691 3.573 1.968 5.622]}
289.44236,0.12163,0.255,-6.081,0.00517,-1.347,[0.717 0.627 0.716 0.420 0.643 0.266 0.326 0.117 0.170 0.129 0.134 1.000],[56.240 70.156 8.047 -28.272 2.228 -54.840 -5.606 8.414 15.142 -18.633 -3.669 2.838]}
289.56399,0.47633,0.307,-5.817,0.04628,-1.395,[0.239 0.608 1.000 0.395 0.336 0.270 0.238 0.160 0.226 0.512 0.213 0.169],[56.281 75.644 33.970 -6.512 17.522 -24.618 -3.477 -3.721 -0.064 -2.291 -11.246 -2.279]}
290.04032,0.47043,0.258,-6.554,0.35948,-1.529,[0.180 0.534 1.000 0.415 0.385 0.227 0.200 0.187 0.207 0.484 0.158 0.139],[56.032 87.496 39.273 -15.565 11.323 -32.680 0.254 3.953 -13.984 6.585 -7.151 -2.960]}
290.51075,0.11610,0.356,-7.009,0.07186,-2.632,[0.179 0.732 0.988 0.413 0.481 0.296 0.308 0.303 0.338 1.000 0.279 0.324],[55.904 112.899 65.416 1.834 8.004 -22.409 -6.164 11.661 -17.921 0.132 -7.230 4.255]}
290.62685,0.35995,0.264,-6.315,0.03156,-1.287,[0.206 0.575 1.000 0.357 0.368 0.261 0.285 0.211 0.344 0.298 0.269 0.232],[56.642 74.960 27.068 5.033 0.136 -36.304 4.165 8.826 -22.911 12.614 -0.001 8.824]}
290.98680,0.12739,0.177,-5.359,0.07585,-2.277,[0.791 0.154 0.167 0.197 0.243 0.261 0.377 0.272 0.373 0.797 0.143 1.000],[56.186 87.639 47.840 -13.325 28.652 -31.213 -14.912 10.352 -8.736 -6.674 -6.508 -2.920]}
291.11420,0.35415,0.010,-6.017,0.23619,-1.704,[0.470 0.320 0.567 0.425 0.376 0.391 0.388 0.267 0.266 0.374 0.396 1.000],[56.618 76.782 18.469 -20.697 -10.113 -37.745 8.353 8.360 -6.312 -2.273 -8.376 3.582]}
291.46834,0.48181,0.279,-6.106,0.29651,-2.013,[0.441 0.273 0.332 0.256 0.231 0.176 0.259 0.159 0.181 0.490 0.389 1.000],[56.228 81.801 40.063 -14.399 7.766 -31.028 0.649 0.694 -16.128 -3.217 -9.085 -2.683]}
291.95016,0.11601,0.361,-5.864,0.03882,-2.183,[0.792 0.276 0.226 0.222 0.399 0.215 0.310 0.155 0.140 0.841 0.182 1.000],[56.654 94.239 65.338 1.363 16.186 -30.557 -2.462 11.081 -16.379 0.266 -2.062 -12.725]}
292.06617,0.13392,0.098,-4.907,0.00778,-1.544,[0.752 0.232 0.207 0.207 0.175 0.112 0.184 0.077 0.096 0.528 0.191 1.000],[57.038 75.936 38.347 0.398 -11.841 -42.213 17.570 10.066 -14.485 -0.115 -14.070 -7.326]}
292.20009,0.20898,0.089,-5.152,0.10370,-0.338,[0.829 0.696 0.895 1.000 0.998 0.998 0.824 0.591 0.627 0.555 0.638 0.613],[56.913 86.470 6.316 -20.249 -7.876 -42.193 6.427 28.803 -6.289 0.134 -7.186 10.305]}
292.40907,0.49220,0.354,-5.108,0.13308,-0.483,[0.505 0.541 0.640 0.534 0.640 0.520 0.608 0.779 1.000 0.658 0.703 0.657],[57.030 130.141 11.872 -10.247 7.045 -20.838 14.238 1.349 -22.863 12.333 -13.340 8.819]}
292.90127,0.52417,0.345,-7.278,0.35587,-1.452,[0.265 0.498 1.000 0.536 0.333 0.331 0.257 0.198 0.204 0.273 0.191 0.196],[55.542 106.857 -0.211 -24.377 6.144 -28.887 16.780 8.563 -28.179 3.905 -13.071 -7.582]}
293.42544,0.46930,0.141,-5.525,0.20456,-2.331,[0.329 0.618 1.000 0.519 0.455 0.325 0.334 0.215 0.320 0.293 0.316 0.302],[55.787 113.271 -1.021 -17.986 5.213 -39.558 0.162 -15.629 -16.737 3.714 -18.954 -5.044]}
293.89474,0.19143,0.358,-5.462,0.03880,-2.279,[0.465 1.000 0.715 0.346 0.184 0.085 0.053 0.032 0.036 0.110 0.061 0.113],[56.024 119.911 12.486 -11.721 7.526 -30.204 3.386 4.288 -6.802 -11.350 -14.636 -9.287]}
294.08617,0.11646,0.071,-6.178,0.02329,-3.210,[0.647 1.000 0.507 0.433 0.370 0.250 0.097 0.080 0.032 0.061 0.120 0.018],[55.682 92.382 14.164 -25.298 11.114 -49.141 8.809 14.853 -14.552 13.012 2.132 6.857]}
294.20263,0.12730,0.121,-5.010,0.00603,-1.047,[0.825 0.629 0.140 0.133 0.287 0.272 0.574 0.565 0.922 0.942 1.000 0.056],[55.398 105.526 -48.774 -29.837 -19.131 -67.493 -6.354 10.578 -3.424 -17.740 -11.327 -3.019]}
294.32993,0.11079,0.149,-7.297,0.06433,-3.959,[0.694 0.771 0.482 0.430 0.283 0.225 0.597 0.597 0.916 1.000 0.704 0.019],[55.138 115.378 26.577 -21.616 -5.366 -35.759 14.873 11.979 -9.450 0.774 -18.988 -9.410]}
294.44073,0.36308,0.079,-5.968,0.02415,-2.638,[0.543 1.000 0.760 0.404 0.411 0.223 0.202 0.154 0.165 0.166 0.153 0.230],[55.600 91.562 -6.145 -2.565 0.818 -32.722 12.325 -6.922 -15.513 5.636 -23.665 7.914]}
294.80381,0.35134,0.564,-8.064,0.12086,-3.142,[0.381 0.155 0.407 0.266 1.000 0.291 0.301 0.119 0.129 0.086 0.078 0.364],[55.480 90.082 12.753 -16.002 -10.768 -25.683 3.037 -5.312 -8.014 2.287 -6.807 -5.027]}
295.15515,0.09442,0.085,-6.727,0.00574,-2.156,[1.000 0.965 0.073 0.065 0.147 0.141 0.352 0.327 0.615 0.608 0.816 0.128],[55.014 107.652 -63.361 -38.923 -8.401 -60.152 -6.976 11.332 1.948 -9.733 -14.282 14.217]}
295.24957,0.26499,0.404,-6.956,0.08463,-2.736,[0.328 0.505 0.260 0.310 1.000 0.407 0.319 0.153 0.241 0.130 0.149 0.392],[54.280 98.816 4.533 -38.854 -3.958 -24.705 20.550 4.149 -14.364 13.873 -23.547 1.113]}
295.51456,0.23156,0.285,-8.097,0.12161,-2.047,[0.682 0.799 0.797 0.704 1.000 0.605 0.742 0.538 0.483 0.373 0.363 0.597],[54.422 55.198 -4.501 -1.463 -11.450 -46.793 6.098 -5.350 -0.720 1.714 -18.516 -2.447]}
295.74612,0.23850,0.630,-9.004,0.07299,-2.177,[0.551 0.718 0.345 0.411 1.000 0.401 0.250 0.148 0.266 0.099 0.132 0.428],[55.280 91.374 20.788 -32.908 -6.276 -5.723 11.403 6.432 0.200 -8.656 -11.552 -9.709]}
295.98463,0.24848,0.201,-7.114,0.12946,-2.297,[0.739 0.834 0.735 0.916 1.000 0.621 0.624 0.464 0.398 0.294 0.290 0.629],[55.137 80.025 -4.250 -12.562 1.950 -41.747 2.704 35.254 -6.472 16.483 -8.033 7.048]}
296.23311,0.22771,0.254,-7.371,0.12497,-3.445,[0.310 0.681 0.466 0.445 1.000 0.403 0.320 0.133 0.246 0.121 0.113 0.488],[54.852 94.323 7.913 -26.059 -1.888 -32.469 13.291 -2.795 -2.653 6.732 -11.430 -2.373]}
296.46082,0.23832,0.396,-7.869,0.02778,-2.173,[0.735 0.955 0.679 1.000 0.778 0.987 0.593 0.551 0.485 0.426 0.388 0.751],[55.160 57.871 -5.898 15.513 -12.995 -30.329 0.559 4.786 -19.354 0.356 -21.480 18.290]}
296.69914,0.24916,0.418,-10.182,0.13256,-4.116,[0.421 0.478 0.246 0.211 0.261 0.464 1.000 0.377 0.178 0.251 0.161 0.424],[53.156 70.723 19.426 -28.600 -11.917 -21.977 14.348 12.350 -5.681 -1.363 -4.250 -12.948]}
296.94830,0.11088,0.017,-8.504,0.01302,-4.510,[0.242 0.684 0.515 0.483 0.880 0.928 1.000 0.933 0.606 0.605 0.233 0.012],[53.735 53.104 29.322 -18.457 -2.458 -53.532 7.930 2.920 4.438 1.761 -1.219 7.571]}
297.05918,0.12526,0.389,-7.539,0.00683,-2.083,[0.877 0.632 0.123 0.125 0.199 0.184 0.536 0.513 0.908 0.906 1.000 0.058],[54.581 100.475 -63.418 -32.096 -12.213 -68.731 -10.088 8.257 3.364 -17.557 -4.964 7.896]}
297.18444,0.11152,0.113,-7.504,0.05469,-4.614,[0.279 0.205 0.183 0.182 0.197 0.182 0.844 0.710 0.998 1.000 0.613 0.025],[53.560 84.330 21.360 -14.000 -6.879 -24.407 0.035 -9.760 -6.022 3.649 -11.177 -6.719]}
297.29596,0.23832,0.033,-7.845,0.01363,-3.388,[0.473 1.000 0.181 0.125 0.166 0.233 0.692 0.238 0.228 0.311 0.133 0.261],[54.200 62.397 4.053 -13.043 6.055 -65.333 17.471 -10.568 -9.823 6.936 -7.496 -12.264]}
297.53429,0.10590,0.076,-8.695,0.00680,-2.827,[1.000 0.830 0.036 0.047 0.137 0.122 0.402 0.385 0.712 0.712 0.909 0.099],[52.420 29.900 -36.812 -15.542 -53.005 -76.881 -16.217 10.084 -5.852 -5.791 -6.565 0.613]}
297.64018,0.13102,0.380,-9.969,0.09138,-5.646,[0.153 0.393 0.369 0.372 0.330 0.314 0.909 0.797 0.999 1.000 0.414 0.012],[52.750 76.334 27.873 -39.940 -16.257 -19.634 11.274 4.398 -5.979 0.124 -4.050 -16.016]}
297.77120,0.12299,0.087,-7.484,0.01179,-4.151,[0.160 0.477 0.445 0.437 0.886 0.884 1.000 0.952 0.574 0.635 0.197 0.010],[53.906 85.647 9.537 -18.543 -1.179 -61.559 21.178 -7.498 -19.251 11.104 -8.557 -19.538]}
297.89420,0.11655,0.145,-7.424,0.01247,-4.466,[0.178 0.611 0.470 0.441 0.872 0.874 1.000 0.943 0.608 0.602 0.223 0.015],[54.467 50.388 28.160 -14.982 -0.856 -49.274 12.641 7.948 4.039 11.562 -5.187 -0.542]}
298.01075,0.12735,0.331,-6.616,0.00689,-0.956,[0.854 0.620 0.110 0.109 0.204 0.190 0.554 0.540 0.935 0.934 1.000 0.056],[54.907 104.436 -56.819 -26.151 -17.493 -74.650 -10.685 4.948 -0.408 -20.106 -8.413 0.027]}
298.13810,0.10422,0.040,-7.726,0.00739,-5.391,[0.418 0.290 0.251 0.248 0.158 0.135 0.857 0.644 0.997 1.000 0.710 0.014],[54.182 93.655 40.162 -19.661 -3.904 -34.607 16.753 -1.337 -15.653 14.151 -17.353 -5.358]}
298.24231,0.12272,0.045,-6.494,0.01599,-3.327,[0.142 0.458 0.435 0.416 0.863 0.866 1.000 0.951 0.596 0.671 0.215 0.010],[54.699 81.290 15.231 -11.857 -3.056 -53.646 24.189 -6.677 -33.174 14.503 -4.010 -5.888]}
298.36503,0.24821,0.026,-7.160,0.12780,-2.653,[0.802 1.000 0.854 0.851 0.811 0.913 0.510 0.675 0.563 0.476 0.430 0.899],[54.433 63.630 6.609 1.029 -23.618 -48.581 -0.686 -3.370 -0.474 15.726 -16.635 4.796]}
298.61324,0.23324,0.624,-8.950,0.07424,-2.452,[0.427 1.000 0.277 0.501 0.992 0.422 0.409 0.234 0.331 0.327 0.151 0.308],[55.193 92.139 9.751 -16.233 -4.902 -12.627 -0.836 0.565 6.614 -6.019 -12.195 -6.662]}
